┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ net/ens786f ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send  recv  send
Jun-07 16:14:27│37.0G 52.3G  154G  212G│  0   0 100   0   0│   0     0 ┊   0     0 ┊   0     0 ┊   0     0 
Jun-07 16:20:40│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  344M┊   0     0 ┊  36M  344M
Jun-07 16:20:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  375M┊   0     0 ┊  39M  375M
Jun-07 16:20:42│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  344M┊   0     0 ┊  36M  344M
Jun-07 16:20:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  367M┊   0     0 ┊  38M  367M
Jun-07 16:20:44│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 156M  822M┊  17k   17k┊ 156M  822M
Jun-07 16:20:45│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  449M┊   0     0 ┊  47M  449M
Jun-07 16:20:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  359M┊   0     0 ┊  37M  359M
Jun-07 16:20:47│36.9G 52.3G  154G  212G│  2   0  98   0   0│   0     0 ┊  37M  361M┊   0     0 ┊  37M  361M
Jun-07 16:20:48│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  357M┊   0     0 ┊  38M  357M
Jun-07 16:20:49│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 137M  632M┊  17k   17k┊ 137M  632M
Jun-07 16:20:50│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  68M  654M┊   0     0 ┊  68M  654M
Jun-07 16:20:51│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  362M┊   0     0 ┊  37M  362M
Jun-07 16:20:52│36.9G 52.3G  154G  212G│  2   1  98   0   0│   0     0 ┊  38M  368M┊   0     0 ┊  38M  368M
Jun-07 16:20:53│36.9G 52.3G  154G  212G│  1   1  97   0   0│   0     0 ┊  37M  353M┊   0     0 ┊  37M  353M
Jun-07 16:20:54│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 118M  440M┊  17k   17k┊ 118M  440M
Jun-07 16:20:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  88M  850M┊   0     0 ┊  88M  850M
Jun-07 16:20:56│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  384M┊   0     0 ┊  40M  384M
Jun-07 16:20:57│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  352M┊   0     0 ┊  36M  352M
Jun-07 16:20:58│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  383M┊   0     0 ┊  40M  383M
Jun-07 16:20:59│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  355M┊   0     0 ┊  37M  355M
Jun-07 16:21:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 173M  958M┊  17k   17k┊ 173M  958M
Jun-07 16:21:01│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  363M┊   0     0 ┊  38M  363M
Jun-07 16:21:02│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  374M┊   0     0 ┊  38M  374M
Jun-07 16:21:03│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  368M┊   0     0 ┊  38M  368M
Jun-07 16:21:04│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  370M┊   0     0 ┊  39M  370M
Jun-07 16:21:05│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 157M  797M┊  17k   17k┊ 157M  797M
Jun-07 16:21:06│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  56M  543M┊   0     0 ┊  56M  543M
Jun-07 16:21:07│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  384M┊   0     0 ┊  40M  384M
Jun-07 16:21:08│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  379M┊   0     0 ┊  39M  379M
Jun-07 16:21:09│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  386M┊   0     0 ┊  40M  386M
Jun-07 16:21:10│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 140M  638M┊  17k   17k┊ 140M  638M
Jun-07 16:21:11│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  75M  722M┊   0     0 ┊  75M  722M
Jun-07 16:21:12│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  377M┊   0     0 ┊  39M  377M
Jun-07 16:21:13│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  413M┊   0     0 ┊  43M  413M
Jun-07 16:21:14│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  375M┊   0     0 ┊  39M  375M
Jun-07 16:21:15│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 137M  596M┊  18k   18k┊ 137M  596M
Jun-07 16:21:16│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  79M  764M┊   0     0 ┊  79M  764M
Jun-07 16:21:17│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  393M┊   0     0 ┊  40M  393M
Jun-07 16:21:18│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  371M┊   0     0 ┊  38M  371M
Jun-07 16:21:19│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  385M┊   0     0 ┊  40M  385M
Jun-07 16:21:20│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  57M  377M┊  18k   18k┊  57M  377M
Jun-07 16:21:21│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 160M  983M┊   0     0 ┊ 160M  983M
Jun-07 16:21:22│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  389M┊   0     0 ┊  41M  389M
Jun-07 16:21:23│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  392M┊   0     0 ┊  41M  392M
Jun-07 16:21:24│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  384M┊   0     0 ┊  40M  384M
Jun-07 16:21:25│36.9G 52.3G  154G  212G│  2   1  97   0   0│   0     0 ┊  40M  380M┊   0     0 ┊  40M  380M
Jun-07 16:21:26│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 172M  915M┊  18k   18k┊ 172M  915M
Jun-07 16:21:27│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  48M  465M┊   0     0 ┊  48M  465M
Jun-07 16:21:28│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  395M┊   0     0 ┊  41M  395M
Jun-07 16:21:29│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  375M┊   0     0 ┊  38M  375M
Jun-07 16:21:30│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  399M┊   0     0 ┊  42M  399M
Jun-07 16:21:31│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 141M  603M┊  18k   18k┊ 141M  603M
Jun-07 16:21:32│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  81M  788M┊   0     0 ┊  81M  788M
Jun-07 16:21:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  378M┊   0     0 ┊  40M  378M
Jun-07 16:21:34│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  406M┊   0     0 ┊  42M  406M
Jun-07 16:21:35│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  379M┊   0     0 ┊  39M  379M
Jun-07 16:21:36│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 117M  420M┊  18k   18k┊ 117M  420M
Jun-07 16:21:37│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 108M  987M┊   0     0 ┊ 108M  987M
Jun-07 16:21:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  403M┊   0     0 ┊  42M  403M
Jun-07 16:21:39│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  398M┊   0     0 ┊  42M  398M
Jun-07 16:21:40│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  398M┊   0     0 ┊  41M  398M
Jun-07 16:21:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  399M┊   0     0 ┊  42M  399M
Jun-07 16:21:42│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 184M 1008M┊  18k   18k┊ 184M 1008M
Jun-07 16:21:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  419M┊   0     0 ┊  43M  419M
Jun-07 16:21:44│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  400M┊   0     0 ┊  41M  400M
Jun-07 16:21:45│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  412M┊   0     0 ┊  43M  412M
Jun-07 16:21:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  390M┊   0     0 ┊  40M  390M
Jun-07 16:21:47│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 167M  838M┊  18k   18k┊ 167M  838M
Jun-07 16:21:48│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  62M  598M┊   0     0 ┊  62M  598M
Jun-07 16:21:49│36.9G 52.3G  154G  212G│  2   0  98   0   0│   0     0 ┊  43M  426M┊   0     0 ┊  43M  426M
Jun-07 16:21:50│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  394M┊   0     0 ┊  41M  394M
Jun-07 16:21:51│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  418M┊   0     0 ┊  43M  418M
Jun-07 16:21:52│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 140M  560M┊  18k   18k┊ 140M  560M
Jun-07 16:21:53│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  91M  885M┊   0     0 ┊  91M  885M
Jun-07 16:21:54│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  411M┊   0     0 ┊  42M  411M
Jun-07 16:21:55│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  419M┊   0     0 ┊  44M  419M
Jun-07 16:21:56│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  405M┊   0     0 ┊  41M  405M
Jun-07 16:21:57│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  77M  415M┊  18k   18k┊  77M  415M
Jun-07 16:21:58│36.9G 52.3G  154G  212G│  1   2  97   0   0│   0     0 ┊ 157M 1047M┊   0     0 ┊ 157M 1047M
Jun-07 16:21:59│36.9G 52.3G  154G  212G│  2   1  98   0   0│   0     0 ┊  42M  411M┊   0     0 ┊  42M  411M
Jun-07 16:22:00│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  422M┊   0     0 ┊  43M  422M
Jun-07 16:22:01│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  408M┊   0     0 ┊  42M  408M
Jun-07 16:22:02│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  423M┊   0     0 ┊  43M  423M
Jun-07 16:22:03│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 181M  954M┊  18k   18k┊ 181M  954M
Jun-07 16:22:04│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  55M  527M┊   0     0 ┊  55M  527M
Jun-07 16:22:05│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  41M  401M┊   0     0 ┊  41M  401M
Jun-07 16:22:06│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  433M┊   0     0 ┊  45M  433M
Jun-07 16:22:07│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  403M┊   0     0 ┊  42M  403M
Jun-07 16:22:08│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 164M  781M┊  18k   18k┊ 164M  781M
Jun-07 16:22:09│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  74M  714M┊   0     0 ┊  74M  714M
Jun-07 16:22:10│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  430M┊   0     0 ┊  45M  430M
Jun-07 16:22:11│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  424M┊   0     0 ┊  43M  424M
Jun-07 16:22:12│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  426M┊   0     0 ┊  44M  426M
Jun-07 16:22:13│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 140M  543M┊  18k   18k┊ 140M  543M
Jun-07 16:22:14│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 101M  964M┊   0     0 ┊ 101M  964M
Jun-07 16:22:15│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  431M┊   0     0 ┊  44M  431M
Jun-07 16:22:16│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  422M┊   0     0 ┊  44M  422M
Jun-07 16:22:17│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  432M┊   0     0 ┊  45M  432M
Jun-07 16:22:18│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  418M┊   0     0 ┊  43M  418M
Jun-07 16:22:19│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 199M 1101M┊  18k   18k┊ 199M 1101M
Jun-07 16:22:20│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  413M┊   0     0 ┊  43M  413M
Jun-07 16:22:21│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  441M┊   0     0 ┊  45M  441M
Jun-07 16:22:22│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  42M  407M┊   0     0 ┊  42M  407M
Jun-07 16:22:23│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  39M  379M┊   0     0 ┊  39M  379M
Jun-07 16:22:24│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 180M  906M┊  18k   18k┊ 180M  906M
Jun-07 16:22:25│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  78M  760M┊   0     0 ┊  78M  760M
Jun-07 16:22:26│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  52M  500M┊   0     0 ┊  52M  500M
Jun-07 16:22:27│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  53M  516M┊   0     0 ┊  53M  516M
Jun-07 16:22:28│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  88M  505M┊  18k   18k┊  88M  505M
Jun-07 16:22:29│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 165M 1105M┊   0     0 ┊ 165M 1105M
Jun-07 16:22:30│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  442M┊   0     0 ┊  45M  442M
Jun-07 16:22:31│36.9G 52.3G  154G  212G│  2   2  97   0   0│   0     0 ┊  46M  440M┊   0     0 ┊  46M  440M
Jun-07 16:22:32│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  46M  443M┊   0     0 ┊  46M  443M
Jun-07 16:22:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  434M┊   0     0 ┊  45M  434M
Jun-07 16:22:34│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 200M 1098M┊  18k   18k┊ 200M 1098M
Jun-07 16:22:35│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  466M┊   0     0 ┊  48M  466M
Jun-07 16:22:36│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  452M┊   0     0 ┊  47M  452M
Jun-07 16:22:37│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  43M  419M┊   0     0 ┊  43M  419M
Jun-07 16:22:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  461M┊   0     0 ┊  48M  461M
Jun-07 16:22:39│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 167M  762M┊  18k   18k┊ 167M  762M
Jun-07 16:22:40│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  83M  804M┊   0     0 ┊  83M  804M
Jun-07 16:22:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  431M┊   0     0 ┊  44M  431M
Jun-07 16:22:42│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  448M┊   0     0 ┊  46M  448M
Jun-07 16:22:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  436M┊   0     0 ┊  44M  436M
Jun-07 16:22:44│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 141M  513M┊  18k   18k┊ 141M  513M
Jun-07 16:22:45│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 110M 1066M┊   0     0 ┊ 110M 1066M
Jun-07 16:22:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  443M┊   0     0 ┊  46M  443M
Jun-07 16:22:47│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  447M┊   0     0 ┊  46M  447M
Jun-07 16:22:48│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  440M┊   0     0 ┊  46M  440M
Jun-07 16:22:49│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  449M┊   0     0 ┊  46M  449M
Jun-07 16:22:50│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 205M 1117M┊  18k   18k┊ 205M 1117M
Jun-07 16:22:51│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  485M┊   0     0 ┊  50M  485M
Jun-07 16:22:52│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  45M  442M┊   0     0 ┊  45M  442M
Jun-07 16:22:53│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  470M┊   0     0 ┊  49M  470M
Jun-07 16:22:54│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  435M┊   0     0 ┊  44M  435M
Jun-07 16:22:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 187M  936M┊  18k   18k┊ 187M  936M
Jun-07 16:22:56│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  70M  687M┊   0     0 ┊  70M  687M
Jun-07 16:22:57│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  476M┊   0     0 ┊  49M  476M
Jun-07 16:22:58│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  448M┊   0     0 ┊  47M  448M
Jun-07 16:22:59│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  477M┊   0     0 ┊  49M  477M
Jun-07 16:23:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 166M  725M┊  18k   18k┊ 166M  725M
Jun-07 16:23:01│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 101M  970M┊   0     0 ┊ 101M  970M
Jun-07 16:23:02│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  460M┊   0     0 ┊  47M  460M
Jun-07 16:23:03│37.0G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  461M┊   0     0 ┊  48M  461M
Jun-07 16:23:04│36.9G 52.3G  154G  212G│  2   2  97   0   0│   0     0 ┊  48M  463M┊   0     0 ┊  48M  463M
Jun-07 16:23:05│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 150M  559M┊  18k   18k┊ 150M  559M
Jun-07 16:23:06│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 111M 1082M┊   0     0 ┊ 111M 1082M
Jun-07 16:23:07│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  455M┊   0     0 ┊  47M  455M
Jun-07 16:23:08│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  472M┊   0     0 ┊  48M  472M
Jun-07 16:23:09│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  46M  445M┊   0     0 ┊  46M  445M
Jun-07 16:23:10│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  477M┊   0     0 ┊  48M  477M
Jun-07 16:23:11│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 212M 1162M┊  18k   18k┊ 213M 1162M
Jun-07 16:23:12│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  484M┊   0     0 ┊  50M  484M
Jun-07 16:23:13│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  448M┊   0     0 ┊  47M  448M
Jun-07 16:23:14│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  477M┊   0     0 ┊  49M  477M
Jun-07 16:23:15│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  450M┊   0     0 ┊  47M  450M
Jun-07 16:23:16│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 186M  910M┊  18k   18k┊ 186M  910M
Jun-07 16:23:17│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  79M  762M┊   0     0 ┊  79M  762M
Jun-07 16:23:18│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  475M┊   0     0 ┊  48M  475M
Jun-07 16:23:19│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  475M┊   0     0 ┊  49M  475M
Jun-07 16:23:20│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  471M┊   0     0 ┊  48M  471M
Jun-07 16:23:21│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 162M  653M┊  18k   18k┊ 162M  653M
Jun-07 16:23:22│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 106M 1029M┊   0     0 ┊ 106M 1029M
Jun-07 16:23:23│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  484M┊   0     0 ┊  50M  484M
Jun-07 16:23:24│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  49M  468M┊   0     0 ┊  49M  468M
Jun-07 16:23:25│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  484M┊   0     0 ┊  50M  484M
Jun-07 16:23:26│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  455M┊   0     0 ┊  47M  455M
Jun-07 16:23:27│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 222M 1245M┊  18k   18k┊ 222M 1245M
Jun-07 16:23:28│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  467M┊   0     0 ┊  48M  467M
Jun-07 16:23:29│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  53M  511M┊   0     0 ┊  53M  511M
Jun-07 16:23:30│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  468M┊   0     0 ┊  48M  468M
Jun-07 16:23:31│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  52M  503M┊   0     0 ┊  52M  503M
Jun-07 16:23:32│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 232M 1323M┊  18k   18k┊ 232M 1323M
Jun-07 16:23:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  59M  578M┊   0     0 ┊  59M  578M
Jun-07 16:23:34│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  59M  565M┊   0     0 ┊  59M  565M
Jun-07 16:23:35│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  59M  578M┊   0     0 ┊  59M  578M
Jun-07 16:23:36│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 179M  810M┊  18k   18k┊ 179M  810M
Jun-07 16:23:37│36.9G 52.3G  154G  212G│  1   1  97   0   0│   0     0 ┊ 100M  967M┊   0     0 ┊ 100M  967M
Jun-07 16:23:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  490M┊   0     0 ┊  50M  490M
Jun-07 16:23:39│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  482M┊   0     0 ┊  50M  482M
Jun-07 16:23:40│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  51M  492M┊   0     0 ┊  51M  492M
Jun-07 16:23:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊ 111M  494M┊  18k   18k┊ 111M  494M
Jun-07 16:23:42│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 166M 1260M┊   0     0 ┊ 166M 1260M
Jun-07 16:23:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  484M┊   0     0 ┊  50M  484M
Jun-07 16:23:44│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  53M  518M┊   0     0 ┊  53M  518M
Jun-07 16:23:45│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  48M  473M┊   0     0 ┊  48M  473M
Jun-07 16:23:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  53M  518M┊   0     0 ┊  53M  518M
Jun-07 16:23:47│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 226M 1239M┊  18k   18k┊ 226M 1239M
Jun-07 16:23:48│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  52M  506M┊   0     0 ┊  52M  506M
Jun-07 16:23:49│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  484M┊   0     0 ┊  50M  484M
Jun-07 16:23:50│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  497M┊   0     0 ┊  50M  497M
Jun-07 16:23:51│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  50M  487M┊   0     0 ┊  50M  487M
Jun-07 16:23:52│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  21M  201M┊  16k   16k┊  21M  201M
Jun-07 16:23:53│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   57k┊   0     0 ┊  17k   57k
Jun-07 16:23:54│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊3840b    0 
