┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:03:11│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  908M
Jul-09 12:03:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  932M┊   0     0 ┊ 106M  932M
Jul-09 12:03:14│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:15│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:16│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:18│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:19│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  906M┊   0     0 ┊ 106M  906M
Jul-09 12:03:20│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:21│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:22│36.2G 42.4G  170G  213G│  2   1  96   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:23│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:24│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:25│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  932M┊   0     0 ┊ 106M  932M
Jul-09 12:03:26│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:27│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:28│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:29│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:30│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 105M  906M┊   0     0 ┊ 105M  906M
Jul-09 12:03:31│36.2G 42.4G  170G  213G│  2   0  98   0   0│  82M  906M┊   0     0 ┊  82M  906M
Jul-09 12:03:32│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:34│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊2280b 2280b┊  80M  906M
Jul-09 12:03:35│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:36│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 106M  906M┊   0     0 ┊ 106M  906M
Jul-09 12:03:38│36.2G 42.4G  170G  213G│  2   1  97   0   0│  80M  906M┊   0     0 ┊  80M  908M
Jul-09 12:03:39│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:40│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:41│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:42│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:43│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 106M  932M┊   0     0 ┊ 106M  932M
Jul-09 12:03:44│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:45│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:46│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:47│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:48│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:49│36.2G 42.4G  170G  213G│  2   1  98   0   0│  80M  725M┊   0     0 ┊  80M  725M
Jul-09 12:03:50│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  882M┊   0     0 ┊  80M  882M
Jul-09 12:03:51│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:53│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  906M┊   0     0 ┊ 106M  906M
Jul-09 12:03:54│36.2G 42.4G  170G  213G│  2   1  97   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:55│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  899M┊   0     0 ┊  80M  899M
Jul-09 12:03:56│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  886M┊   0     0 ┊  80M  886M
Jul-09 12:03:57│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:58│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:59│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 106M  906M┊   0     0 ┊ 106M  906M
